"rebate","ad.spent","xmas","sales"
12.1208108728752,7816.83157011867,0,4165.80849116825
9.41853775642812,6585.66570887342,0,3812.75945702123
11.1470990581438,3077.04230817035,0,3107.96610162556
16.1588168237358,9997.80351808295,0,4742.0921061583
22.6095129549503,6036.15392977372,0,3964.66029709802
14.6552403364331,11841.709700413,0,5111.92759516405
10.2454554894939,10567.3520504497,0,4727.01456388544
20.6995917856693,5881.96668121964,0,3887.77596734428
8.14520702231675,9012.90946919471,0,4304.81025912784
14.1042145062238,6968.64116983488,0,4034.91651176618
18.6184574244544,6118.76117810607,0,3929.70346267186
22.9809340182692,8777.71233022213,0,4571.11089011991
10.7145441509783,8511.83001231402,0,4277.86968766158
22.199667734094,10724.3208871223,0,4974.42762417923
15.6472038198262,5659.98126333579,0,3780.9521543859
10.8964230818674,5525.41648084298,0,3615.07767168967
8.19596163928509,6710.70557599887,0,3764.71637705455
13.4442434972152,2274.98373063281,0,2967.83738207087
12.8902122471482,8862.06196900457,0,4419.02295871351
21.2429775809869,7561.6021505557,0,4277.46721245898
20.9504808485508,9065.82278013229,0,4596.80412415797
5.52986437920481,6353.44842728227,0,3608.82539166233
19.7883921815082,8457.37866405398,0,4446.65401115939
14.3069174187258,8942.2694016248,0,4467.36618714537
20.1450316188857,3126.8538213335,0,3308.70022586218
8.56777952983975,6105.99150694907,0,3667.20136660545
5.18311656545848,5907.99107495695,0,3489.02582733026
12.2943598264828,9324.03144240379,0,4480.39275562088
22.1030194917694,3704.10504797474,0,3440.80356820528
6.76846779882908,5680.62597932294,0,3512.82542740533
15.4501599725336,6039.97939312831,0,3869.43026933926
17.5910538854077,4015.85233677179,0,3458.52553458412
18.0657201167196,7945.05130778998,0,4318.12589529789
7.09332044236362,3486.60483770072,0,3053.49740969196
15.4272440355271,3995.00630842522,0,3385.55281810884
12.6360136363655,3111.62616405636,0,3130.45077502449
6.94213032722473,10529.3056326918,0,4595.32532585973
11.3417196832597,6320.94748597592,0,3797.12558528997
10.5748203303665,11153.2730171457,0,4862.44183790005
22.7318846574053,5907.93684637174,0,3921.16684632176
19.5148302800953,7990.55735627189,0,4339.70645209172
5.78202395699918,11322.6956389844,0,4707.74061150654
20.3013283060864,9511.77865080535,0,4702.51545363066
14.9262333847582,11247.3422316834,0,4962.31202860215
10.3016929049045,3441.25659484416,0,3162.11256609346
16.737261954695,8114.78236503899,0,4323.07872212265
19.485241137445,6690.66026853397,1,3158.46482059583
13.52586095687,6066.8001701124,1,3192.78084891834
14.5930063165724,2974.06986635178,1,2618.63552070044
16.7045358056203,10234.4377483241,1,3847.85531002121
15.6501826131716,2624.61914028972,1,2548.94162431026
15.3621965926141,9910.6594552286,1,3805.57925125956
15.6724968040362,9032.70025085658,0,4522.69492050998
22.6921663014218,3592.00093243271,0,3427.0371701911
11.5970127517357,11438.9318674803,0,4956.06393321884
15.1728748949245,6092.75784855708,0,3854.00795710873
17.5047989981249,4867.47249076143,0,3642.45307255062
15.485705868341,4674.58752728999,0,3538.78752085419
14.7065100120381,8271.74997702241,0,4330.52172913007
24.7318991227075,9576.77474757656,0,4762.1121512582
13.8046300783753,7114.99115964398,0,4062.34335107471
6.23925979714841,8984.9299849011,0,4223.37875333646
11.4795965701342,2417.42275469005,0,2963.68899779376
5.21672752685845,7229.44837342948,0,3797.51868223914
7.5900910096243,5735.90021394193,0,3553.00043367367
21.8735047942027,10026.5003698878,0,4807.51831188505
10.3744759457186,3336.12911449745,0,3115.33518129933
16.0621749795973,4410.78916471452,0,3508.50895240976
9.09499823115766,4678.65466186777,0,3380.72930238733
20.8116327738389,2666.96268273517,0,3201.70966767853
16.174503643997,3598.13740756363,0,3360.40802066621
16.0921923490241,2759.50082857162,0,3140.80123920411
21.7640546383336,3509.19628562406,0,3387.17044164903
10.3238635277376,3077.15792022645,0,3077.34388146864
9.45850261487067,5324.54341929406,0,3541.00031344084
13.6349404556677,11082.1997332387,0,4931.54651636558
16.5182095719501,6256.17360742763,0,3932.66154701029
5.11031565722078,8883.99964012206,0,4148.58182562479
10.0266908016056,4898.32978043705,0,3447.42960827899
19.3674178700894,8065.72824763134,0,4367.15108552637
15.9375595627353,5643.38434534147,0,3776.12164448524
23.4524193545803,2404.98997550458,0,3171.94480818228
21.9104675995186,2387.73671956733,0,3159.15472049466
14.8068681685254,4412.6232881099,0,3492.11165584174
15.3194439923391,6356.94435378537,0,3924.93963768668
23.7178003182635,5046.40643531457,0,3754.12587524973
10.5285338498652,7712.02015969902,0,4092.1546006526
12.3598394542933,2175.4207117483,0,2928.68386009253
16.9854316720739,7818.97786585614,0,4263.30016175745
12.8287684684619,4063.21552395821,0,3371.89345511563
10.1442304253578,10056.7385046743,0,4600.92350290784
8.78203182481229,3910.39247671142,0,3206.66506480243
24.9953261390328,11608.8332077488,0,5232.22058588531
20.1249139290303,2864.0295243822,0,3245.99974379808
17.8640401596203,6882.12244119495,0,4092.01154300569
16.4521198207512,8877.56630126387,0,4484.68283249896
24.1757359821349,2398.11266586185,0,3187.81904951418
14.1958539374173,2650.88899573311,0,3056.31968863308
15.7965331478044,4643.63161055371,1,2894.33618315608
23.2101593865082,6279.8062460497,1,3004.61333704595
11.625542328693,8698.6210946925,1,3653.41078895234
12.7658187551424,2767.07643223926,1,2610.73556506127
13.7121875444427,2859.80567149818,1,2613.91020997814
8.11937485821545,8277.28832652792,1,3611.71018306633
11.3646008027717,5389.8835349828,0,3625.13229507871
8.85793779976666,7012.39096047357,0,3871.17244572161
13.2815859280527,4673.66333166137,0,3516.69907916605
10.2758668223396,6604.77908141911,0,3830.91403960555
16.5027947863564,5619.34413434938,0,3789.68964117743
7.08807216957211,11870.2213959768,0,4893.9778954362
20.5060021951795,8445.38729218766,0,4468.14555645913
7.79623311478645,7937.36196868122,0,4061.27970913825
20.2644054591656,7846.40534827486,0,4329.57199082006
11.697179148905,5270.32269444317,0,3578.26338573841
23.508904511109,11369.6005828679,0,5135.1859583302
10.4969213344157,2447.10382120684,0,2940.12060723053
21.6813713451847,7210.46133013442,0,4197.69449687864
13.0756066273898,3928.9210671559,0,3332.42614784893
12.0664705010131,11229.453606531,0,4928.63983685411
14.8499793931842,9708.25444487855,0,4649.54529351031
12.5723819015548,7593.86605164036,0,4129.91074652265
20.4955879924819,6515.23744501173,0,4029.89225037516
9.46671941317618,9045.22080020979,0,4362.22768341386
9.39381186850369,10416.7294064537,0,4649.61964691313
7.54426656290889,8241.47307360545,0,4108.04365113264
9.66317842714489,5899.33545375243,0,3676.56109418031
21.9325527595356,3800.52001960576,0,3455.1517372492
22.5469149230048,6365.86629133672,0,4020.59487364971
9.74975772667676,7029.43649189547,0,3930.81426138255
15.1538876257837,10597.3560297862,0,4850.24290967377
6.58023681025952,4065.6010764651,0,3184.88428248855
9.30492651183158,2978.57425920665,0,3000.8830760798
12.2035970725119,8726.67247941718,0,4365.34917631308
17.9084142949432,4075.56150387973,0,3463.07519779715
19.3280114652589,7490.20835198462,0,4237.12303906025
14.4800105597824,3466.41575731337,0,3286.02437520696
21.7895990749821,7488.13863191754,0,4261.36709880227
11.229461338371,10952.0493103191,0,4820.73128421989
13.8154910458252,3586.43216826022,0,3266.46137015996
19.9085088307038,11813.801497221,0,5185.3005636954
19.5569829270244,6780.0192120485,0,4090.70802632733
7.47771271970123,2758.86253034696,0,2917.72307946509
21.2137223267928,9028.52406771854,0,4605.89680399393
5.97383947577327,9946.79873390123,0,4422.19327202717
18.8304944615811,10173.3863474801,0,4820.55281068018
16.7672105599195,2920.52880907431,0,3184.76197005573
6.21832709293813,10986.4256069995,0,4665.10779363862
7.36415000166744,6157.47783379629,0,3664.62513904214
17.6051436271518,8610.31370749697,0,4473.5838669634
16.8961620563641,10381.2882821076,0,4822.79768672984
16.7793147359043,2159.55227427185,1,2435.06146534292
16.0844081034884,3270.6650304608,1,2668.36565316126
19.3753462703899,2767.36332848668,1,2489.28563396479
18.6143123172224,4208.71136290953,1,2754.80745640863
20.111448476091,10333.9075907134,1,3767.92669761342
16.5192216355354,8330.94575023279,1,3511.42512144815
11.6233472758904,6518.41376256198,0,3855.87519503245
22.7942274557427,2069.28370799869,0,3091.61694914565
21.3490989431739,8153.59181771055,0,4400.64251696187
10.467934133485,10325.9074413218,0,4678.75941140521
13.3267292799428,6367.01129656285,0,3851.77058542664
16.3487619627267,6386.7797893472,0,3945.15879850077
10.3130944818258,7157.14666806161,0,3972.41174142467
5.42758299503475,11447.0593822189,0,4718.74316397935
20.4809342324734,5542.66215581447,0,3827.03747994455
14.9599804822356,10810.5963263661,0,4911.46614823078
7.28017980698496,7191.02127058432,0,3856.84946810509
23.1208817753941,11953.5663519055,0,5254.86980721867
20.1634277496487,3058.65941382945,0,3308.68164901891
11.33895594161,10430.1229333505,0,4720.56655042067
8.91317111440003,6084.79507314041,0,3681.21953071017
14.5623860275373,11754.5703547075,0,5108.38418361659
14.0132081694901,9196.30943844095,0,4525.59728203528
11.0589597467333,5730.271498207,0,3672.4841350208
8.14172768965364,7522.14934956282,0,3975.88694880682
7.99659541342407,3313.24600195512,0,3045.65524385905
20.0667551066726,2028.95281650126,0,3039.35132886073
20.7081401720643,7475.22328561172,0,4239.87884137898
19.6631104359403,6341.81447606534,0,3989.09644588943
24.9136872822419,10034.7237689421,0,4877.17784465233
22.5127004040405,11599.266028963,0,5176.1659361242
13.4143808344379,11263.6952805333,0,4964.27786569683
11.9923613313586,6183.33026580513,0,3797.97653319777
16.693078065291,7626.24908750877,0,4224.94824371345
13.5620269086212,6604.69044512138,0,3940.48695317696
24.8440446378663,4026.69005375355,0,3520.31181278079
16.2762928055599,2108.32378640771,0,3011.13779985217
21.8674271740019,10761.3995675929,0,4969.62285261946
17.0511211548001,7071.54069375247,0,4101.40587898859
14.9567077634856,8411.03841131553,0,4362.40143605471
7.88973256479949,4506.62472797558,0,3298.82895520129
8.19136242382228,10550.4446853884,0,4644.15322173776
20.7562777260318,2253.79406753927,0,3108.27637847972
14.4232552824542,11817.6135541871,0,5105.65916249919
5.51024114713073,3146.20013162494,0,2903.32189529947
15.9756248677149,10386.9086904451,0,4812.24639608447
11.2664205860347,6044.12498930469,0,3731.52782482818
20.8190452260897,3244.73743606359,0,3327.64031751837
24.0359069872648,10079.5899429359,0,4858.3241715383
15.6963835610077,5477.60258708149,0,3735.95690121152
5.12534517794847,2874.36675094068,0,2814.02206188208
7.97735136933625,6559.36191836372,0,3761.81806335146
15.8581160288304,2625.84645114839,1,2549.14664555168
7.78548789210618,8942.53021618351,1,3731.32652325951
15.9980780584738,10991.6051109321,1,3977.147863352
11.4762176014483,5080.58016933501,1,3024.58987977085
10.5173576669767,6475.65339272842,1,3285.08663317916
11.6875064698979,7387.47207960114,1,3432.62830649161
14.7778763435781,4930.95625704154,0,3582.29515137494
17.1901974501088,2565.97351562232,0,3146.35080707386
6.18980912491679,8512.32861913741,0,4115.88106784267
23.007536563091,11031.8166837096,0,5076.43762468377
8.03645233158022,2975.61616450548,0,2983.97393199524
17.4425679817796,8803.73239563778,0,4505.61634122113
14.6665274491534,5307.1822905913,0,3670.67789078589
14.3808591691777,9485.36309925839,0,4575.76688722537
21.5665964782238,3912.62979060411,0,3471.71242792069
12.5193990441039,2879.61287004873,0,3077.03990414314
8.212302303873,11716.8149682693,0,4889.57451731045
10.8085270924494,3472.16896060854,0,3178.70288388679
23.1771021569148,11542.0836913399,0,5154.96997206738
16.3211657525972,7947.01667316258,0,4294.48989026762
7.45536376722157,8107.7611730434,0,4086.461269916
16.4916407689452,8683.99770744145,0,4456.99284730664
9.44092164747417,5831.72229165211,0,3660.37091874576
12.5822645239532,2128.20679927245,0,2934.66195917903
20.7726846868172,6181.46680342034,0,3972.2868727824
7.44322057347745,7865.93324318528,0,4017.97828779653
8.75389236956835,11001.0777162388,0,4768.97479516436
11.5662663243711,9003.60791292042,0,4419.41092805587
19.4083850784227,5806.33991444483,0,3854.76424033581
21.0921998554841,9000.04586949944,0,4601.99382786768
22.8830562951043,4144.46627767757,0,3545.22647186614
8.81891354452819,3397.11438911036,0,3094.24975907721
19.7385416831821,2531.8255815655,0,3147.59039442171
21.1493656365201,11889.7513817064,0,5226.28497429739
22.0563771296293,6653.9068245329,0,4084.46449141789
24.2937338072807,5894.65331332758,0,3928.32720164944
23.3105589495972,9737.78314003721,0,4781.88607055344
21.0703177936375,11650.9893983603,0,5169.79927336357
18.8382784277201,11893.4131208807,0,5214.75615048623
13.783668614924,9937.31150450185,0,4681.01637770367
19.368318580091,3318.19008151069,0,3334.24251446473
20.1368195004761,3177.45535448194,0,3293.0931432342
17.8012286685407,8906.48663090542,0,4545.69854490635
7.92640193831176,6459.64918471873,0,3726.27927822544
24.816706776619,2602.34284726903,0,3220.19981186893
11.4443058799952,5271.65655326098,0,3582.85707673195
10.8980037923902,10665.9993370995,0,4757.60556215152
23.5690980637446,10515.134153422,0,4957.23510887493
23.5235342010856,2890.70600224659,0,3280.57391006499
13.834016402252,6621.75423279405,0,3952.22355799151
19.8614521184936,7372.65423685312,0,4238.03002756824
14.0757544944063,8346.05336934328,0,4315.95461188206
14.9809060804546,2069.32985968888,1,2464.08316649431
9.33736562728882,8013.61955981702,1,3552.36037700147
5.80420894548297,6619.30001154542,1,3324.15844107271
13.1691906414926,9059.67524088919,1,3701.84216824958
22.5289578922093,5161.70562291518,1,2816.66187393997
13.3600362157449,6481.38061910868,1,3246.08013475955
